codigo,dgenerica,despecifica,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud
"46005314","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAN JOSÉ, SAN ANDRÉS Y SAN BENITO","Priv.","CL","ANDRÉS M.PASTOR","12",46470,"MASSANASSA","València","961250581","961255163",3.94079628e+01,-3.96366000e-01
"46006021","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","LA MILAGROSA","Priv.","CL","MIRADOR","1",46870,"ONTINYENT","València","962380312","962380312",3.88216972e+01,-6.09987974e-01
"46015241","CENTRE PRIVAT D'EDUCACIÓ ESPECIAL","FRANCISCO ESTEVE","Priv.","CL","CONTINUACIÓN DE VICENTE CARDONA","S/N",46980,"PATERNA","València","961381489","961370769",3.94989471e+01,-4.42907989e-01
"46016671","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","ESCOLA GAVINA","Priv.","PD","DE LA MARTINA","S/N",46210,"PICANYA","València","961590594","961591897",3.94446411e+01,-4.43533003e-01
"46017109","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","LES CAROLINES","Priv.","CL","MORERA (URB.LLOMA DE LA VERGE,BUSTIA 42)","5",46220,"PICASSENT","València","961232900","961221095",3.93862839e+01,-4.88945007e-01
"46003202","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAGRADO CORAZÓN","Priv.","CL","PIZARRO","11",46930,"QUART DE POBLET","València","961541460","961541460",3.94818573e+01,-4.39061999e-01
"46000298","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","AUSIÀS MARCH","Púb.","CL","LA TORRETA","S/N",46687,"ALBALAT DE LA RIBERA","València","962490295","962490295",3.92008972e+01,-3.89925987e-01
"46000304","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","EL CASTELL","Púb.","CM","DEL MOLÍ VELL","S/N",46135,"ALBALAT DELS SORELLS","València","962565210","962565211",3.95436325e+01,-3.49716991e-01
"46000341","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","RAFAEL COMENGE","Púb.","AV","OESTE","S/N",46260,"ALBERIC","València","966457275","966457276",3.91142960e+01,-5.23737013e-01
"46000493","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","9 D'OCTUBRE","Púb.","CL","EXTENSIÓ AGRÀRIA","11",46290,"ALCÀSSER","València","961205220","961205221",3.93684769e+01,-4.48015004e-01
"46000511","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","CERVANTES","Púb.","CL","CLARA CAMPOAMOR","3",46293,"ALCÀNTERA DE XÚQUER","València","962580337","962580337",3.90683899e+01,-5.59219003e-01
"46016713","INSTITUT D'EDUCACIÓ SECUNDÀRIA","25 D'ABRIL","Púb.","CM","D'ORBA","S/N",46910,"ALFAFAR","València","963761782","963965395",3.94178848e+01,-3.96183997e-01
"46001205","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","CERVANTES","Púb.","CM","DE LA CREUETA","S/N",46680,"ALGEMESÍ","València","962457545","962457546",3.91880531e+01,-4.28380996e-01
"46017407","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MAESTRO EMILIO LUNA","Púb.","CL","SANT MIQUEL","S/N",46230,"ALGINET","València","961751142","961751142",3.92569466e+01,-4.70073014e-01
"46001357","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","ALMASSAF","Púb.","PS","DEL PARC","S/N",46440,"ALMUSSAFES","València","961782521","961794508",3.92935982e+01,-4.13607001e-01
"46000699","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","AUSIÀS MARCH","Púb.","AV","VICENTE VIDAL","54",46600,"ALZIRA","València","962413879","962455027",3.91467552e+01,-4.26492989e-01
"46000729","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","LLUÍS VIVES","Púb.","CL","CANONONGE BDO.BLASCO CARRERES","S/N",46600,"ALZIRA","València","962410160","962419325",3.91536751e+01,-4.43466008e-01
"46001783","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SANT MARC","Púb.","CL","HORTETS","S/N",46722,"BENIARJÓ","València","962826655","962826656",3.89313049e+01,-1.84456006e-01
"46001850","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SANTA BÁRBARA","Púb.","CL","NOU","60",46450,"BENIFAIÓ","València","961780967",,3.92871628e+01,-4.25660014e-01
"46001886","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","BEATA INÉS","Púb.","CL","MESTRE JOSÉ MOSCARDÓ","S/N",46830,"BENIGÀNIM","València","962249770","962249771",3.89442635e+01,-4.46695000e-01
"46001928","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","BLASCO IBÁÑEZ","Púb.","CM","DE SILLA","S/N",46469,"BENIPARRELL","València","962564860","962564861",3.93795280e+01,-4.10614014e-01
"46001953","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","VERGE DEL FONAMENT","Púb.","AV","VIRGEN DEL FUNDAMENTO","S/N",46181,"BENISANÓ","València","962781283","962798268",3.96116371e+01,-5.74249983e-01
"46002076","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MARE DE DÉU DEL PILAR","Púb.","CL","MACARELLA","S/N",46131,"BONREPÒS I MIRAMBELL","València","962566890","962566891",3.95201073e+01,-3.64888012e-01
"46002180","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","CERVANTES","Púb.","CL","RAFAEL RIDAURA","3",46360,"BUÑOL","València","962500663","962503602",3.94249878e+01,-7.85640001e-01
"46002593","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","NÚMERO 1","Púb.","CL","MURALLA","9",46529,"CANET D'EN BERENGUER","València","962617285","962617286",3.96787415e+01,-2.21287996e-01
"46007669","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","CRONISTA CHABRET","Púb.","PZ","CRONISTA CHABRET","10",46500,"SAGUNT","València","962617325","962617326",3.96814766e+01,-2.77662009e-01
"46002805","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","BOSCH MARÍN","Púb.","CL","CORBELLA","S/N",46240,"CARLET","València","962534015","962534015",3.92209167e+01,-5.20085990e-01
"46002799","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SANT BERNAT","Púb.","CL","GOYA","S/N",46240,"CARLET","València","962980070","962980071",3.92212563e+01,-5.15359998e-01
"46017365","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","FLORIDA, CENTRE E.SECUNDARI-TECNIC PROF.","Priv.","CL","REI EN JAUME I","2",46470,"CATARROJA","València","961220380","961269933",3.94025497e+01,-4.12234008e-01
"46017699","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","LOS NARANJOS","Priv.","CR","DE BARX","S/N",46702,"GANDIA","València","962875318","962869973",3.89709129e+01,-1.99362993e-01
"03014228","ESCOLA PRIVADA DE MÚSICA","UNIÓN MUSICAL","Priv.","CL","AUSIÀS MARCH","32-2",3330,"CREVILLENT","Alacant","965402961",,3.82456551e+01,-8.13503027e-01
"46021514","ESCUELA PRIVADA DE MÚSICA","MAESTRO VENTURA","Priv.","PZ","PAÍS VALENCIANO","9",46810,"ENGUERA","València","962224707",,3.89799538e+01,-6.87182009e-01
"46021538","ESCUELA PÚBLICA DE MÚSICA","MUNICIPAL","Púb.","CL","JESÚS","1",46388,"GODELLETA","València","961800639","961800663",3.94219971e+01,-6.86281025e-01
"46021541","ESCOLA PRIVADA DE MÚSICA","LA JOVENTUT","Priv.","CL","CONSTITUCIÓN","6",46510,"QUART DE LES VALLS","València",,,3.97413101e+01,-2.74208009e-01
"46021551","ESCOLA PRIVADA DE MÚSICA","MESTRE GEA","Priv.","CL","ALFREDO PÉREZ","S/N",46727,"REAL DE GANDÍA","València","962873981",,3.89480858e+01,-1.95565000e-01
"46021563","ESCOLA PRIVADA DE MÚSICA","ROCAFORT MUSICAL","Priv.","CL","MAYOR","1",46111,"ROCAFORT","València","961311410","961311410",3.95277443e+01,-4.09402013e-01
"46021575","CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA","JOSÉ SERRANO","Priv.","CL","LA PUNTA","46",46410,"SUECA","València","961702169","961702169",3.92035294e+01,-3.09159011e-01
"46021587","ESCUELA PRIVADA DE MÚSICA","COMARCAL ALTO TURIA","Priv.","CL","CUESTA CLARA","S/N",46177,"CHELVA","València","961635277","961635277",3.97473907e+01,-9.94154990e-01
"46021605","ESCOLA PRIVADA DE MÚSICA","HIPÓLITO MARTÍNEZ","Priv.","CL","BARÓN DE SAN PETRILLO","14",46020,"VALENCIA","València","963691703","963691879",3.94852791e+01,-3.60457003e-01
"46021630","INSTITUTO DE EDUCACIÓN SECUNDARIA","NÚMERO 1","Púb.","CR","CV-378 - KM. 0,300",,46380,"CHESTE","València","962525568","962525583",3.94792023e+01,-6.45660996e-01
"03014290","ESCOLA PRIVADA DE MÚSICA","TRADICIONAL LA XAFIGÀ","Priv.","CL","ESTACIÓ","S/N",3830,"MURO DE ALCOY","Alacant","966516901",,3.87784119e+01,-4.40537006e-01
"03012131","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","EL GREC","Púb.","BU","AMBROSIO COTES","20",3400,"VILLENA","Alacant","965807260","965817016",3.86445618e+01,-8.73283982e-01
"03009166","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","JOAQUÍN MARÍA LÓPEZ","Púb.","CL","PASCUAL MARQUINA","2",3400,"VILLENA","Alacant","965801835","965801835",3.86373138e+01,-8.60419989e-01
"03009181","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","RUPERTO CHAPÍ","Púb.","CL","CLARA CAMPOAMOR","30",3400,"VILLENA","Alacant","965800345","965817228",3.86267815e+01,-8.59041989e-01
"03000424","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SALESIANOS JUAN XXIII","Priv.","CL","SAN JUAN BOSCO","37",3804,"ALCOI","Alacant","965332640","965523197",3.87085953e+01,-4.62327003e-01
"03003449","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","ALMEDIA","Priv.","PD","COLOMINA","S/N",3510,"CALLOSA D'EN SARRIÀ","Alacant","965881141","965881016",3.86546669e+01,-1.23248003e-01
"03004223","INSTITUT D'EDUCACIÓ SECUNDÀRIA","HISTORIADOR CHABÀS","Púb.","CL","MANUEL VALLALTA","3",3700,"DÉNIA","Alacant","965781286","965781662",3.88308144e+01,9.94189978e-02
"03004235","INSTITUT D'EDUCACIÓ SECUNDÀRIA","MARÍA IBARS","Púb.","CM","DEL LLAVADOR","S/N",3700,"DÉNIA","Alacant","965780489","965781152",3.88445549e+01,9.88550037e-02
"03000710","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SAN ROQUE","Púb.","CL","MALDONADO","9",3002,"ALACANT","Alacant","965207188","965207188",3.83463173e+01,-4.81139988e-01
"03010399","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SANTO DOMINGO","Púb.","PZ","TOMÁS VALCÁRCEL DEZA","S/N",3006,"ALACANT","Alacant","965937300","965937301",3.83481522e+01,-5.01905978e-01
"03000722","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","9 D'OCTUBRE","Púb.","CL","PINOSO","27",3012,"ALACANT","Alacant","965919020","965919021",3.83595963e+01,-4.80951995e-01
"03001672","COL·LEGI D'EDUCACIÓ PRIMÀRIA","VIRGEN DEL REMEDIO","Púb.","CL","LAS PALMAS","1",3014,"ALACANT","Alacant","965937310","965937311",3.83711014e+01,-4.85908985e-01
"03002160","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","LA CAÑADA DEL FENOLLAR","Púb.","CL","CAÑADA BAJA","271",3699,"ALACANT CAÑADA (LA)","Alacant","965666706",,3.84031448e+01,-5.66591978e-01
"46007803","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SEDAVÍ","Priv.","CL","ISAAC PERAL","40",46910,"SEDAVÍ","València","963755423","963755423",3.94272041e+01,-3.87735009e-01
"46008352","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","ACADEMIA ALMI","Priv.","CL","SAN LUIS","89",46760,"TAVERNES DE LA VALLDIGNA","València","962820229","962820229",3.90765572e+01,-2.62845993e-01
"46004701","CENTRE PRIVAT E. INFANTIL I PRIMÀRIA","LA INMACULADA","Priv.","PZ","SANT PERE","10",46800,"XÀTIVA","València","962274215","962274215",3.89885597e+01,-5.13567984e-01
"46005508","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAGRADO CORAZÓN","Priv.","PZ","CONSTITUCIÓ","9",46920,"MISLATA","València","963790453","963831086",3.94755859e+01,-4.17804986e-01
"46007451","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","MARÍA INMACULADA","Priv.","CL","VIRGEN DE LOS DOLORES","38",46520,"SAGUNT PUERTO SAGUNTO (EL)","València","962670487","962698110",3.96621094e+01,-2.21899003e-01
"46008169","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","LA ENCARNACIÓN","Priv.","PZ","SAN PEDRO","5",46410,"SUECA","València","961700325","961700325",3.92016716e+01,-3.10245991e-01
"46008133","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","UNIÓN CRISTIANA","Priv.","AV","BERNARDO ALIÑO","4",46410,"SUECA","València","961703832","961704305",3.92019615e+01,-3.07628006e-01
"46008443","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","JULIO VERNE","Priv.","CR","DE LA ALBERCA, KM. 51",,46901,"TORRENT MONTE VEDAT","València","961551698","961555011",3.94163017e+01,-4.99642015e-01
"46008546","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAN JOSÉ Y SANTA ANA","Priv.","CL","MAESTRO GINER","20",46900,"TORRENT","València","961550574","961573559",3.94382896e+01,-4.62660015e-01
"46014030","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","HERNÁNDEZ","Priv.","AV","DE CUBA","6",46270,"VILLANUEVA DE CASTELLÓN","València","962450578","962450578",3.90747185e+01,-5.14586985e-01
"46000079","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SANT VICENT FERRER","Púb.","CM","VELL D'ONTINYENT","S/N",46890,"AGULLENT","València","962907179","962907419",3.88218002e+01,-5.55248976e-01
"46000274","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","JUAN ESTEVE MUÑOZ","Púb.","CL","SANT ROC","S/N",46470,"ALBAL","València","961205340","961205341",3.93940582e+01,-4.14997011e-01
"46019921","ESCOLA PRIVADA DE MÚSICA","ESCOLA D'EDUCANDOS DE L'AMISTAT","Priv.","PZ","PAÍS VALENCIÀ","4",46930,"QUART DE POBLET","València","961523883","961523883",3.94827461e+01,-4.41976994e-01
"46019957","CENTRE AUTORITZAT ELEMENTAL DE DANSA","BOTÀNIC (ESPAI DE DANSA)","Priv.","CL","TURIA","65",46008,"VALENCIA","València","963917048","963917048",3.94777298e+01,-3.85401011e-01
"46019994","CENTRE PRIVAT DE FORMACIO DE PERSONES ADULTES","U.G.T.","Priv.","CL","ARQUITECTO MORA","7",46010,"VALENCIA","València","963737861",,3.94733963e+01,-3.63160014e-01
"03013911","CENTRO DOCENTE PRIVADO EXTRANJERO","DEN NORSKE SKOLEN I ROJALES-CIUDAD QUESADA","Priv.","AV","DE CASTILLA","S/N",3170,"ROJALES","Alacant","966719684","966719684",3.80666428e+01,-7.26819992e-01
"03013455","CENTRE DOCENT PRIVAT ESTRANGER","COSTA BLANCA INTERNATIONAL COLLEGE, SL","Priv.","PD","DE SANZ","S/N",3503,"BENIDORM","Alacant","966803411","966889410",3.85608597e+01,-9.25899968e-02
"03013893","CENTRE DOCENT PRIVAT ESTRANGER","NEWTON COLLEGE","Priv.","CM","VELL ELX-ALACANT, KM. 3",,3295,"ELX","Alacant","965451428","965451428",3.82740364e+01,-6.37336016e-01
"46020388","CONSERVATORI PROFESSIONAL DE DANSA",,"Púb.","CM","DE VERA","S/N",46022,"VALENCIA","València","963695959","963608341",3.94836426e+01,-3.47346008e-01
"12005179","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LA LLUNA","Priv.","AV","DELS CAMPS ELISIS","4",12006,"CASTELLÓ DE LA PLANA","Castelló","964201211",,3.99874954e+01,-5.96419983e-02
"46021472","ESCOLA PRIVADA DE MÚSICA","LA PROTECTORA","Priv.","PZ","MAJOR","6",46266,"ANTELLA","València","962974308",,3.90796318e+01,-5.92108011e-01
"46021496","ESCOLA PRIVADA DE MÚSICA","LA ARTESANA","Priv.","CL","COLÓN","21",46470,"CATARROJA","València",,,3.94037209e+01,-4.04444993e-01
"03014307","ESCOLA PRIVADA DE MÚSICA","UNIÓN MUSICAL CONTESTANA","Priv.","CL","LITERATO AZORÍN","5",3820,"COCENTAINA","Alacant","965590419",,3.87397499e+01,-4.40836996e-01
"03014319","ESCOLA PÚBLICA DE MÚSICA","MUNICIPAL","Púb.","CL","AROMES","4",3740,"GATA DE GORGOS","Alacant","965756089","965756635",3.87755852e+01,8.21480006e-02
"03014320","ESCOLA PRIVADA DE MÚSICA","UNIÓN LÍRICA","Priv.","CL","NOVELDA","1",3650,"PINÓS (EL)","Alacant","965478720",,3.83998413e+01,-1.04540801e+00
"03014332","ESCOLA PÚBLICA DE MÚSICA","MUNICIPAL","Púb.","CL","MAESTRA CONSUELO SANCHIZ","38",3769,"BENIMELI","Alacant","965587123",,3.88224182e+01,-4.37249988e-02
"46021721","ESCOLA PRIVADA DE MÚSICA","AGRUPACIÓ MUSICAL","Priv.","CL","DE LA SÈQUIA","S/N",46714,"PALMERA","València","962893442",,3.89409142e+01,-1.53614998e-01
"46021733","ESCOLA PRIVADA DE MÚSICA","UNIÓ MUSICAL","Priv.","PZ","MACHI","1",46291,"BENIMODO","València","962530081",,3.92134476e+01,-5.27644992e-01
"46021745","ESCUELA PRIVADA DE MÚSICA","LA SERRANÍA","Priv.","CL","LARGA","7",46166,"GESTALGAR","València","961660003","961660003",3.96040115e+01,-8.35020006e-01
"12005301","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","LOS ÁNGELES","Priv.","CM","FADRELL","S/N",12005,"CASTELLÓ DE LA PLANA","Castelló","964213635","964213635",3.99647369e+01,-5.29149994e-02
"03014344","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","GRAÜLL","Púb.","PD","FREGINAL","S/N",3730,"XÀBIA","Alacant","966428885","966428886",3.87870483e+01,1.62369996e-01
"03014381","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","ELS TOLLS","Púb.","CL","MUNICIPI","18",3502,"BENIDORM","Alacant","966870795","966870796",3.85474281e+01,-1.23268999e-01
"46001175","CENTRE D'EDUCACIÓ ESPECIAL","ALBERTO TORTAJADA","Púb.","CM","DE LA CREUETA-PONT DE PALIS","S/N",46680,"ALGEMESÍ","València","962482804",,3.91882591e+01,-4.25987989e-01
"46021782","CONSERVATORI PROFESSIONAL DE MÚSICA","JOSEP CLIMENT","Púb.","CL","MANUEL DE FALLA","2",46780,"OLIVA","València","962853659","962851075",3.89172478e+01,-1.14690997e-01
"12005489","ESCOLA PRIVADA DE MÚSICA","UNIÓ MUSICAL","Priv.","CR","DEL PORTELL","S/N",12150,"VILAFRANCA","Castelló","964441608","964440183",4.04320602e+01,-2.55174994e-01
"46024448","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","PZ","SANT PERE","7",46891,"PALOMAR [EL]","València","677579034",,3.88546906e+01,-5.01702011e-01
"03015661","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","COSTA BLANCA","Púb.","AV","DE LAS NACIONES","S/N",3540,"ALACANT","Alacant","965919750","965919751",3.83711014e+01,-4.20204997e-01
"03015671","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL SAN HIPÓLITO MÁRTIR","Púb.","CL","CICLISTA VICENTE BELDA","2",3820,"COCENTAINA","Alacant","965590051",,3.87371712e+01,-4.41985011e-01
"46024485","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","SAN JOSÉ","Priv.","CL","BENICOLET","6-8",46020,"VALENCIA","València","963933237","963623880",3.94866066e+01,-3.59158993e-01
"46024497","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","GUPPY","Priv.","CL","LUIS DE SANTÁNGEL","7-B",46005,"VALENCIA","València","963208808","963208841",3.94629478e+01,-3.67716014e-01
"46024473","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","DE LA FILA","6",46114,"VINALESA","València","962111919","961269933",3.95386696e+01,-3.70903999e-01
"12005969","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL CASALET","Priv.","CL","SANT FERRAN","1",12200,"ONDA","Castelló","964604570","964772411",3.99635773e+01,-2.53329009e-01
"46024503","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MONTE ALEGRE","Púb.","CL","JOSÉ ALEGRE RUBIO","11",46183,"ELIANA (L')","València","962743609","962758780",3.95645142e+01,-5.41218996e-01
"46024527","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","EL ARRULLO","Priv.","CL","CONVENTO JERUSALÉN","53",46007,"VALENCIA","València","963410332",,3.94646759e+01,-3.80080014e-01
"46024734","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL CUCURUCHO","Priv.","CL","LORENZO PALMERINO","10",46021,"VALENCIA","València","963890196",,3.94687042e+01,-3.51173997e-01
"46023122","CONSERVATORI SUPERIOR DE DANSA",,"Púb.","CM","DE VERA","S/N",46022,"VALENCIA","València","963695259","963695361",3.94837265e+01,-3.46053004e-01
"46023158","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","SERRERÍA","Púb.","CL","SERRERÍA","71",46022,"VALENCIA","València","961205160","961205161",3.94678078e+01,-3.35426003e-01
"46023237","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL LA GLORIETA","Púb.","PC","DOCTOR GÓMEZ FERRER",,46340,"REQUENA","València","962304217",,3.94869347e+01,-1.09724903e+00
"46023249","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL VERGE DEL PILAR","Púb.","CL","OLIVO","27",46680,"ALGEMESÍ","València","962480300",,3.91996040e+01,-4.42057997e-01
"46023316","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","TURIA","Priv.","CL","TURIA","49",46008,"VALENCIA","València","963065122",,3.94769173e+01,-3.85486990e-01
"46023331","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","KINDER","Priv.","CL","SALAMANCA","30",46005,"VALENCIA","València","963347074","963347074",3.94656944e+01,-3.63783002e-01
"46023511","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL LA TORRETA","Púb.","CL","LA TORRETA","S/N",46650,"CANALS","València","962244365",,3.89570885e+01,-5.89806974e-01
"03002305","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","VERDEGAS","Púb.","CR","VERDEGAS","32",3699,"ALACANT VERDEGAS","Alacant","965666066","965666066",3.84048386e+01,-5.83519995e-01
"03010107","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","CERVANTES","Púb.","CL","CALVARIO","51",3340,"ALBATERA","Alacant","966616085","966616086",3.81828995e+01,-8.75075996e-01
"03000230","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","EL ROMERAL","Púb.","CL","MESTRE RIBERA MONTÉS","10",3802,"ALCOI","Alacant","966527820","966527821",3.86958427e+01,-4.87636000e-01
"03012244","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","EL CASTILLO","Púb.","CL","PONIENTE","S/N",3680,"ASPE","Alacant","966616095","966616096",3.83475113e+01,-7.72819996e-01
"03002664","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","LA PALOMA","Púb.","CL","VIRGEN DE LA ESPERANZA","40",3680,"ASPE","Alacant","966912005","966912006",3.83382683e+01,-7.67795980e-01
"03003048","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","LEONOR CANALEJAS","Púb.","CL","ESCUELAS","S/N",3501,"BENIDORM","Alacant","966870825","966870826",3.85392799e+01,-1.30288005e-01
"03011914","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","PUIG CAMPANA","Púb.","AV","DE BELGICA","16",3502,"BENIDORM","Alacant","965862869","965862869",3.85469437e+01,-1.24545999e-01
"03003334","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","PENYA L'OR","Púb.","CL","RAVAL DE BAIX","45",3518,"BOLULLA","Alacant","965881452",,3.86749573e+01,-1.11112997e-01
"03003425","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","MIRANTBÓ","Púb.","PD","MIRANTBÓ","S/N",3510,"CALLOSA D'EN SARRIÀ","Alacant","966870830","966870831",3.86517334e+01,-1.22308999e-01
"03003668","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","RICO SAPENA","Púb.","AV","DE LA CONSTITUCIÓN","72",3420,"CASTALLA","Alacant","966527500","966527501",3.85915260e+01,-6.70286000e-01
"03010511","CENTRE PRIVAT DE PÀRVULS","PITUSOS","Priv.","CL","SERRANO","8",3003,"ALACANT","Alacant","965927687","965170179",3.83443222e+01,-4.93483990e-01
"03000931","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","CIUDAD INFANTIL SAN JORGE","Priv.","AV","DEL DOCTOR RICO","15",3005,"ALACANT","Alacant","965927661","965227547",3.83538399e+01,-4.98203993e-01
"03001143","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAGRADA FAMILIA","Priv.","CL","FRANCISCO CARRATALÁ CERNUDA","13",3010,"ALACANT","Alacant","965252875","965240562",3.83571968e+01,-4.86396998e-01
"03001192","CENTRE PRIVAT E. INFANTIL I PRIMÀRIA","SAN ANTONIO","Priv.","PZ","SAN ANTONIO","1",3004,"ALACANT","Alacant","965204900",,3.83510208e+01,-4.87549990e-01
"03001209","CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA","SAN JOSÉ","Priv.","CL","MARTOS","7",3012,"ALACANT","Alacant","965254748","965916103",3.83576851e+01,-4.81328011e-01
"03004442","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","RODOLFO TOMÁS SAMPER","Púb.","AV","CIUDAD DEPORTIVA","S/N",3195,"ELX ALTET (EL)","Alacant","965687448",,3.82741661e+01,-5.34500003e-01
